,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,location
154,904,2,2018-12-31T23:49:50.000,2019-01-01T00:09:00.000,1,4.95,1,N,163,129,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,Noida Sec-13
155,905,2,2018-12-31T23:49:50.000,2018-12-31T23:53:12.000,1,0.9,1,N,237,236,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,Noida Sec-2
156,906,1,2018-12-31T23:49:48.000,2018-12-31T23:54:47.000,1,1.2,1,N,244,244,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,Noida Sec-39
157,907,2,2018-12-31T23:49:48.000,2019-01-01T00:02:10.000,1,3.81,1,N,116,169,1,13.5,0.5,0.5,0.0,0.0,0.3,14.8,Noida Sec-40
158,908,2,2018-12-31T23:49:48.000,2019-01-01T00:09:23.000,1,2.69,1,N,148,68,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,Noida Sec-14
159,909,2,2018-12-31T23:49:48.000,2018-12-31T23:56:02.000,5,1.18,1,N,237,229,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,Noida Sec-2
160,910,2,2018-12-31T23:49:47.000,2018-12-31T23:53:24.000,1,0.38,1,N,42,42,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-43
161,911,2,2018-12-31T23:49:46.000,2019-01-01T00:06:30.000,2,3.25,1,N,237,249,1,14.0,0.5,0.5,0.0,0.0,0.3,15.3,Noida Sec-2
162,912,4,2018-12-31T23:49:46.000,2018-12-31T23:59:46.000,1,1.18,1,N,249,4,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,Noida Sec-9
163,913,1,2018-12-31T23:49:46.000,2019-01-01T00:14:22.000,1,8.4,1,N,236,78,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,Noida Sec-10
164,914,2,2018-12-31T23:49:45.000,2018-12-31T23:50:58.000,1,0.2,1,N,166,166,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,Noida Sec-36
165,915,2,2018-12-31T23:49:44.000,2019-01-01T00:19:40.000,1,11.98,1,N,148,244,2,35.0,0.5,0.5,0.0,0.0,0.3,36.3,Noida Sec-14
166,916,2,2018-12-31T23:49:44.000,2018-12-31T23:58:23.000,1,2.88,1,N,142,145,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,Noida Sec-1
167,917,2,2018-12-31T23:49:43.000,2018-12-31T23:52:48.000,1,0.56,1,N,141,229,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,Noida Sec-25
168,918,1,2018-12-31T23:49:42.000,2018-12-31T23:53:23.000,3,0.6,1,N,50,50,1,4.5,0.5,0.5,2.0,0.0,0.3,7.8,Noida Sec-17
169,919,1,2018-12-31T23:49:41.000,2018-12-31T23:55:41.000,4,0.5,1,N,158,158,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,Noida Sec-24
170,920,1,2018-12-31T23:49:40.000,2018-12-31T23:54:51.000,2,0.8,1,N,255,256,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,Noida Sec-54
171,921,2,2018-12-31T23:49:40.000,2019-01-01T00:13:25.000,1,16.18,1,N,132,146,1,43.5,0.5,0.5,8.96,0.0,0.3,53.76,Noida Sec-8
172,922,1,2018-12-31T23:49:40.000,2019-01-01T00:03:26.000,1,5.1,1,N,79,75,4,15.5,0.5,0.5,0.0,0.0,0.3,16.8,Noida Sec-4
173,923,2,2018-12-31T23:49:37.000,2019-01-01T00:11:44.000,6,9.42,1,N,138,238,1,28.0,0.5,0.5,7.01,5.76,0.3,42.07,Noida Sec-11
174,924,2,2018-12-31T23:49:36.000,2019-01-01T00:00:06.000,1,1.99,1,N,236,238,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,Noida Sec-10
175,925,2,2018-12-31T23:49:35.000,2018-12-31T23:54:14.000,2,0.59,1,N,144,114,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,Noida Sec-26
176,926,2,2018-12-31T23:49:35.000,2018-12-31T23:54:12.000,5,0.8,1,N,163,163,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-13
177,927,1,2018-12-31T23:49:34.000,2019-01-01T00:09:49.000,1,9.5,1,N,13,193,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,Noida Sec-53
178,928,1,2018-12-31T23:49:33.000,2018-12-31T23:54:30.000,1,0.6,1,N,113,107,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,Noida Sec-16
179,929,2,2018-12-31T23:49:33.000,2019-01-01T00:24:51.000,1,16.49,1,N,132,260,2,45.5,0.5,0.5,0.0,0.0,0.3,46.8,Noida Sec-8
180,930,1,2018-12-31T23:49:32.000,2019-01-01T00:03:48.000,1,3.4,1,N,164,13,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,Noida Sec-12
181,931,1,2018-12-31T23:49:32.000,2018-12-31T23:54:14.000,1,1.6,1,N,236,74,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,Noida Sec-10
182,932,1,2018-12-31T23:49:31.000,2018-12-31T23:51:15.000,1,0.3,1,N,244,244,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,Noida Sec-39
183,933,2,2018-12-31T23:49:30.000,2018-12-31T23:52:25.000,5,0.53,1,N,246,246,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,Noida Sec-33
184,934,1,2018-12-31T23:49:28.000,2018-12-31T23:57:10.000,1,1.4,1,N,107,249,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,Noida Sec-50
185,935,2,2018-12-31T23:49:27.000,2018-12-31T23:57:33.000,1,1.64,1,N,166,75,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,Noida Sec-36
186,936,1,2018-12-31T23:49:27.000,2018-12-31T23:52:39.000,1,0.3,1,N,114,249,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3,Noida Sec-49
187,937,1,2018-12-31T23:49:27.000,2018-12-31T23:52:56.000,2,0.5,1,N,140,140,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2,Noida Sec-31
188,938,2,2018-12-31T23:49:26.000,2019-01-01T00:22:57.000,5,4.99,1,N,186,238,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,Noida Sec-23
189,939,1,2018-12-31T23:49:26.000,2019-01-01T00:21:27.000,1,7.5,1,N,249,7,1,26.5,0.5,0.5,5.0,0.0,0.3,32.8,Noida Sec-9
190,940,1,2018-12-31T23:49:25.000,2018-12-31T23:54:02.000,2,0.4,1,N,114,148,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,Noida Sec-49
191,941,2,2018-12-31T23:49:25.000,2018-12-31T23:53:09.000,1,0.87,1,N,137,107,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,Noida Sec-38
192,942,2,2018-12-31T23:49:24.000,2018-12-31T23:54:34.000,1,1.34,1,N,151,75,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,Noida Sec-32
193,943,2,2018-12-31T23:49:24.000,2018-12-31T23:58:13.000,5,1.16,1,N,79,68,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,Noida Sec-4
194,944,1,2018-12-31T23:49:23.000,2018-12-31T23:54:00.000,1,1.6,1,N,231,65,3,7.0,0.5,0.5,0.0,0.0,0.3,8.3,Noida Sec-20
195,945,1,2018-12-31T23:49:23.000,2018-12-31T23:55:03.000,1,2.3,1,N,142,166,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,Noida Sec-1
196,946,2,2018-12-31T23:49:22.000,2019-01-01T00:03:39.000,1,5.21,1,N,261,79,1,17.0,0.5,0.5,5.49,0.0,0.3,23.79,Noida Sec-48
197,947,1,2018-12-31T23:49:22.000,2018-12-31T23:53:27.000,2,0.7,1,N,69,69,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-47
198,948,2,2018-12-31T23:49:21.000,2018-12-31T23:57:46.000,1,1.89,1,N,162,236,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,Noida Sec-19
199,949,2,2018-12-31T23:49:21.000,2018-12-31T23:55:24.000,1,1.03,1,N,170,234,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,Noida Sec-5
200,950,2,2018-12-31T23:49:21.000,2019-01-01T00:05:24.000,1,7.68,1,N,132,95,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,Noida Sec-8
201,951,2,2018-12-31T23:49:21.000,2019-01-01T00:01:52.000,1,1.58,1,N,170,90,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,Noida Sec-5
202,952,2,2018-12-31T23:49:20.000,2018-12-31T23:52:27.000,1,0.28,1,N,48,50,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,Noida Sec-6
203,953,2,2018-12-31T23:49:19.000,2019-01-01T00:18:20.000,1,13.93,4,N,132,265,2,57.0,0.5,0.5,0.0,0.0,0.3,58.3,Noida Sec-8
204,954,1,2018-12-31T23:49:19.000,2018-12-31T23:55:18.000,4,0.9,1,N,113,79,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,Noida Sec-16
205,955,2,2018-12-31T23:49:17.000,2018-12-31T23:52:39.000,3,0.34,1,N,114,114,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,Noida Sec-49
206,956,2,2018-12-31T23:49:17.000,2018-12-31T23:50:44.000,2,0.33,1,N,142,142,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,Noida Sec-1
207,957,2,2018-12-31T23:49:15.000,2018-12-31T23:59:08.000,1,1.75,1,N,113,170,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,Noida Sec-16
208,958,1,2018-12-31T23:49:15.000,2018-12-31T23:57:11.000,1,1.1,1,N,249,158,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8,Noida Sec-9
209,959,2,2018-12-31T23:49:14.000,2018-12-31T23:56:28.000,1,1.29,1,N,41,42,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,Noida Sec-46
210,960,2,2018-12-31T23:49:14.000,2018-12-31T23:58:01.000,1,1.26,1,N,161,141,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-3
211,961,2,2018-12-31T23:49:11.000,2019-01-01T00:10:57.000,1,6.57,1,N,186,80,2,22.5,0.5,0.5,0.0,5.76,0.3,29.56,Noida Sec-23
212,962,1,2018-12-31T23:49:10.000,2018-12-31T23:56:08.000,3,0.6,1,N,164,170,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,Noida Sec-12
213,963,2,2018-12-31T23:49:09.000,2018-12-31T23:52:00.000,3,0.32,1,N,163,161,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,Noida Sec-13
214,964,1,2018-12-31T23:49:09.000,2019-01-01T00:00:09.000,2,1.5,1,N,79,45,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,Noida Sec-4
215,965,1,2018-12-31T23:49:08.000,2018-12-31T23:59:09.000,1,0.7,1,N,161,170,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-3
216,966,1,2018-12-31T23:49:06.000,2019-01-01T00:16:17.000,2,6.2,1,N,239,226,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,Noida Sec-27
217,967,1,2018-12-31T23:49:05.000,2019-01-01T00:04:17.000,2,0.9,1,N,264,234,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,Noida Sec-30
218,968,1,2018-12-31T23:49:04.000,2018-12-31T23:57:59.000,2,1.7,1,N,43,238,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,Noida Sec-21
219,969,1,2018-12-31T23:49:04.000,2018-12-31T23:53:50.000,1,1.4,1,N,238,236,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,Noida Sec-15
220,970,2,2018-12-31T23:49:03.000,2018-12-31T23:59:01.000,1,0.71,1,N,234,68,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,Noida Sec-34
221,971,1,2018-12-31T23:49:01.000,2018-12-31T23:52:48.000,5,0.7,1,N,137,137,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,Noida Sec-38
222,972,2,2018-12-31T23:49:01.000,2019-01-01T00:00:05.000,1,1.71,1,N,142,246,1,9.0,0.5,0.5,1.7,0.0,0.3,12.0,Noida Sec-1
223,973,2,2018-12-31T23:49:01.000,2019-01-01T00:18:26.000,1,11.11,1,N,62,10,2,33.5,0.5,0.5,0.0,0.0,0.3,34.8,Noida Sec-45
224,974,2,2018-12-31T23:49:00.000,2019-01-01T23:16:16.000,1,0.76,1,N,229,161,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,Noida Sec-18
225,975,2,2018-12-31T23:49:00.000,2018-12-31T23:51:34.000,4,0.41,1,N,236,236,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,Noida Sec-10
226,976,1,2018-12-31T23:48:59.000,2019-01-01T00:13:35.000,1,9.7,1,N,186,228,1,30.5,0.5,0.5,0.0,5.76,0.3,37.56,Noida Sec-23
227,977,2,2018-12-31T23:48:59.000,2018-12-31T23:57:59.000,3,2.89,1,N,148,229,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,Noida Sec-14
228,978,2,2018-12-31T23:48:59.000,2019-01-01T00:01:48.000,1,3.72,1,N,161,232,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,Noida Sec-3
229,979,1,2018-12-31T23:48:59.000,2018-12-31T23:54:05.000,4,0.6,1,N,231,231,1,5.0,0.5,0.5,0.95,0.0,0.3,7.25,Noida Sec-20
230,980,2,2018-12-31T23:48:58.000,2019-01-01T00:08:30.000,1,3.63,1,N,50,137,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,Noida Sec-17
231,981,2,2018-12-31T23:48:58.000,2018-12-31T23:55:12.000,1,1.22,1,N,129,56,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,Noida Sec-44
232,982,1,2018-12-31T23:48:58.000,2018-12-31T23:49:03.000,1,0.0,1,N,48,48,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,Noida Sec-6
233,983,1,2018-12-31T23:48:57.000,2018-12-31T23:53:05.000,1,0.4,1,N,148,144,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-14
234,984,1,2018-12-31T23:48:57.000,2018-12-31T23:53:42.000,1,0.4,1,N,90,68,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,Noida Sec-42
235,985,1,2018-12-31T23:48:54.000,2018-12-31T23:57:00.000,4,1.0,1,N,264,264,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,Noida Sec-30
236,986,1,2018-12-31T23:48:54.000,2018-12-31T23:57:19.000,2,2.9,1,N,233,263,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,Noida Sec-37
237,987,2,2018-12-31T23:48:54.000,2018-12-31T23:54:14.000,1,0.74,1,N,181,25,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-67
238,988,1,2018-12-31T23:48:53.000,2018-12-31T23:52:11.000,2,0.6,1,N,236,141,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-10
239,989,2,2018-12-31T23:48:52.000,2019-01-01T00:03:19.000,1,2.84,1,N,114,224,1,13.0,0.5,0.5,2.7,0.0,0.3,17.0,Noida Sec-49
240,990,2,2018-12-31T23:48:52.000,2018-12-31T23:54:15.000,1,0.66,1,N,263,262,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,Noida Sec-7
241,991,2,2018-12-31T23:48:52.000,2019-01-01T00:09:38.000,1,9.08,1,N,132,177,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,Noida Sec-8
242,992,2,2018-12-31T23:48:51.000,2018-12-31T23:54:52.000,1,1.16,1,N,237,142,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0,Noida Sec-2
243,993,2,2018-12-31T23:48:51.000,2018-12-31T23:52:04.000,1,0.6,1,N,50,143,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-17
244,994,2,2018-12-31T23:48:51.000,2018-12-31T23:55:55.000,2,2.18,1,N,142,151,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,Noida Sec-1
245,995,2,2018-12-31T23:48:50.000,2019-01-01T00:02:18.000,5,3.03,1,N,231,181,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88,Noida Sec-20
246,996,1,2018-12-31T23:48:50.000,2019-01-01T00:02:36.000,1,2.1,1,N,79,246,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,Noida Sec-4
247,997,2,2018-12-31T23:48:49.000,2019-01-01T00:07:41.000,1,6.48,1,N,170,80,2,20.5,0.5,0.5,0.0,5.76,0.3,27.56,Noida Sec-5
248,998,1,2018-12-31T23:48:47.000,2018-12-31T23:57:31.000,2,1.6,1,N,238,142,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,Noida Sec-15
249,999,2,2018-12-31T23:48:47.000,2018-12-31T23:56:25.000,2,2.34,1,N,224,232,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8, Noida sec-75
